CustomerID,CustomerName,Age,Gender,City
C12983,Customer_52675,63,Male,Lalitpur
C38161,Customer_52676,44,Male,Lalitpur
C95337,Customer_52677,64,Male,Pokhara
C53631,Customer_52678,53,Female,Pokhara
C43871,Customer_52679,25,Female,Pokhara
C57552,Customer_52680,36,Male,Pokhara
C03455,Customer_52681,46,Female,Biratnagar
C00776,Customer_52682,36,Male,Biratnagar
C93880,Customer_52683,22,Female,Kathmandu
C14356,Customer_52684,39,Male,Pokhara
C73884,Customer_52685,52,Female,Biratnagar
C53940,Customer_52686,27,Female,Pokhara
C65006,Customer_52687,32,Male,Lalitpur
C84379,Customer_52688,19,Female,Pokhara
C52781,Customer_52689,59,Male,Lalitpur
C29805,Customer_52690,39,Male,Pokhara
C67245,Customer_52691,52,Female,Kathmandu
C24578,Customer_52692,56,Female,Lalitpur
C65345,Customer_52693,36,Male,Pokhara
C71385,Customer_52694,64,Female,Pokhara
C06731,Customer_52695,29,Female,Pokhara
C38255,Customer_52696,51,Female,Pokhara
C97064,Customer_52697,62,Female,Lalitpur
C12478,Customer_52698,37,Female,Pokhara
C88269,Customer_52699,24,Female,Biratnagar
C57609,Customer_52700,41,Male,Pokhara
C73434,Customer_52701,20,Male,Biratnagar
C12131,Customer_52702,23,Female,Biratnagar
C58348,Customer_52703,50,Female,Pokhara
C44871,Customer_52704,51,Male,Lalitpur
C74224,Customer_52705,50,Male,Kathmandu
C29287,Customer_52706,46,Female,Kathmandu
C70098,Customer_52707,40,Male,Biratnagar
C77443,Customer_52708,21,Female,Biratnagar
C32402,Customer_52709,22,Female,Pokhara
C25888,Customer_52710,51,Female,Pokhara
C34705,Customer_52711,33,Male,Kathmandu
C94148,Customer_52712,57,Male,Kathmandu
C36080,Customer_52713,64,Male,Kathmandu
C17127,Customer_52714,60,Male,Biratnagar
C69628,Customer_52715,59,Female,Biratnagar
C69412,Customer_52716,20,Male,Kathmandu
C60647,Customer_52717,60,Female,Lalitpur
C85828,Customer_52718,59,Female,Pokhara
C49120,Customer_52719,31,Female,Kathmandu
C26781,Customer_52720,50,Male,Lalitpur
C77743,Customer_52721,45,Male,Lalitpur
C09019,Customer_52722,58,Female,Lalitpur
C54867,Customer_52723,32,Female,Kathmandu
C68523,Customer_52724,21,Male,Biratnagar
C91784,Customer_52725,37,Male,Lalitpur
C28425,Customer_52726,42,Male,Pokhara
C49577,Customer_52727,52,Female,Pokhara
C06248,Customer_52728,56,Male,Lalitpur
C94565,Customer_52729,39,Male,Kathmandu
C80811,Customer_52730,52,Male,Biratnagar
C28954,Customer_52731,64,Male,Kathmandu
C89547,Customer_52732,45,Male,Biratnagar
C73297,Customer_52733,27,Male,Kathmandu
C62243,Customer_52734,33,Female,Pokhara
C54992,Customer_52735,40,Male,Lalitpur
C01931,Customer_52736,36,Male,Biratnagar
C22794,Customer_52737,18,Female,Pokhara
C45292,Customer_52738,18,Male,Pokhara
C26300,Customer_52739,63,Male,Biratnagar
C27397,Customer_52740,43,Female,Lalitpur
C59171,Customer_52741,51,Male,Kathmandu
C05716,Customer_52742,19,Male,Kathmandu
C50202,Customer_52743,45,Female,Pokhara
C26062,Customer_52744,37,Female,Biratnagar
C60395,Customer_52745,59,Female,Kathmandu
C29765,Customer_52746,64,Male,Biratnagar
C73882,Customer_52747,44,Male,Biratnagar
C72541,Customer_52748,45,Female,Kathmandu
C61127,Customer_52749,48,Female,Biratnagar
C01001,Customer_52750,64,Male,Biratnagar
C43174,Customer_52751,24,Male,Biratnagar
C30790,Customer_52752,25,Male,Pokhara
C72915,Customer_52753,49,Male,Biratnagar
C21667,Customer_52754,28,Male,Lalitpur
C05638,Customer_52755,43,Male,Biratnagar
C48217,Customer_52756,42,Female,Kathmandu
C13690,Customer_52757,24,Female,Biratnagar
C26766,Customer_52758,37,Male,Pokhara
C38365,Customer_52759,58,Male,Biratnagar
C01964,Customer_52760,47,Male,Lalitpur
C84751,Customer_52761,18,Female,Kathmandu
C12794,Customer_52762,35,Female,Kathmandu
C99615,Customer_52763,25,Male,Lalitpur
C38441,Customer_52764,46,Female,Biratnagar
C86488,Customer_52765,57,Male,Biratnagar
C68498,Customer_52766,39,Female,Kathmandu
C25418,Customer_52767,49,Female,Biratnagar
C17285,Customer_52768,57,Female,Lalitpur
C23539,Customer_52769,31,Female,Lalitpur
C90477,Customer_52770,19,Male,Lalitpur
C17430,Customer_52771,52,Male,Pokhara
C44065,Customer_52772,24,Male,Pokhara
C31001,Customer_52773,20,Male,Pokhara
C88032,Customer_52774,32,Male,Lalitpur
C54331,Customer_52775,60,Male,Kathmandu
C09727,Customer_52776,51,Female,Biratnagar
C38107,Customer_52777,39,Male,Lalitpur
C47432,Customer_52778,35,Female,Pokhara
C54734,Customer_52779,63,Female,Lalitpur
C44081,Customer_52780,35,Female,Lalitpur
C63002,Customer_52781,51,Female,Biratnagar
C31521,Customer_52782,53,Female,Lalitpur
C44426,Customer_52783,63,Female,Lalitpur
C82151,Customer_52784,56,Female,Lalitpur
C38333,Customer_52785,64,Female,Lalitpur
C35987,Customer_52786,55,Female,Lalitpur
C47362,Customer_52787,54,Female,Biratnagar
C32372,Customer_52788,35,Male,Lalitpur
C66884,Customer_52789,60,Male,Kathmandu
C32410,Customer_52790,57,Female,Pokhara
C36050,Customer_52791,46,Female,Kathmandu
C28292,Customer_52792,29,Female,Lalitpur
C98217,Customer_52793,35,Male,Pokhara
C09256,Customer_52794,48,Female,Pokhara
C14704,Customer_52795,32,Male,Kathmandu
C74340,Customer_52796,57,Female,Pokhara
C40029,Customer_52797,47,Female,Biratnagar
C73147,Customer_52798,53,Female,Lalitpur
C86421,Customer_52799,45,Female,Pokhara
C76908,Customer_52800,32,Female,Biratnagar
C61597,Customer_52801,60,Male,Biratnagar
C85555,Customer_52802,50,Male,Kathmandu
C85521,Customer_52803,19,Female,Biratnagar
C24119,Customer_52804,25,Male,Kathmandu
C24920,Customer_52805,50,Male,Kathmandu
C32242,Customer_52806,52,Female,Kathmandu
C83717,Customer_52807,35,Female,Lalitpur
C86472,Customer_52808,43,Female,Biratnagar
C70904,Customer_52809,38,Female,Kathmandu
C50335,Customer_52810,45,Male,Lalitpur
C22779,Customer_52811,37,Female,Pokhara
C74789,Customer_52812,62,Female,Kathmandu
C27614,Customer_52813,37,Male,Pokhara
C89519,Customer_52814,21,Female,Lalitpur
C58566,Customer_52815,53,Male,Kathmandu
C48409,Customer_52816,51,Female,Biratnagar
C82817,Customer_52817,62,Male,Kathmandu
C74782,Customer_52818,30,Female,Kathmandu
C83547,Customer_52819,48,Female,Lalitpur
C58696,Customer_52820,56,Female,Kathmandu
C77828,Customer_52821,24,Female,Kathmandu
C90076,Customer_52822,34,Female,Kathmandu
C42915,Customer_52823,59,Male,Biratnagar
C39648,Customer_52824,29,Female,Pokhara
C65159,Customer_52825,47,Male,Lalitpur
C96583,Customer_52826,51,Female,Kathmandu
C31461,Customer_52827,39,Male,Lalitpur
C54363,Customer_52828,38,Female,Lalitpur
C97182,Customer_52829,26,Female,Kathmandu
C32650,Customer_52830,29,Female,Kathmandu
C78889,Customer_52831,34,Male,Kathmandu
C56505,Customer_52832,33,Male,Pokhara
C36439,Customer_52833,22,Female,Lalitpur
C48767,Customer_52834,36,Male,Lalitpur
C98314,Customer_52835,45,Male,Kathmandu
C27102,Customer_52836,34,Female,Pokhara
C28176,Customer_52837,39,Female,Biratnagar
C17418,Customer_52838,52,Male,Pokhara
C60336,Customer_52839,32,Male,Kathmandu
C15784,Customer_52840,36,Male,Pokhara
C79995,Customer_52841,64,Female,Biratnagar
C00760,Customer_52842,43,Male,Pokhara
C63540,Customer_52843,61,Male,Kathmandu
C00741,Customer_52844,61,Male,Biratnagar
C44149,Customer_52845,52,Female,Pokhara
C48584,Customer_52846,60,Female,Lalitpur
C70999,Customer_52847,40,Female,Lalitpur
C88705,Customer_52848,27,Female,Lalitpur
C72604,Customer_52849,39,Male,Biratnagar
C85981,Customer_52850,64,Male,Biratnagar
C65218,Customer_52851,28,Female,Biratnagar
C39532,Customer_52852,43,Female,Biratnagar
C27424,Customer_52853,18,Male,Pokhara
C25988,Customer_52854,53,Male,Kathmandu
C84828,Customer_52855,38,Male,Kathmandu
C23230,Customer_52856,25,Female,Biratnagar
C65736,Customer_52857,37,Female,Lalitpur
C07429,Customer_52858,62,Female,Pokhara
C26434,Customer_52859,34,Male,Pokhara
C61745,Customer_52860,32,Male,Lalitpur
C56839,Customer_52861,38,Female,Biratnagar
C09178,Customer_52862,18,Female,Kathmandu
C24968,Customer_52863,20,Female,Pokhara
C28642,Customer_52864,48,Male,Lalitpur
C13854,Customer_52865,48,Female,Kathmandu
C88348,Customer_52866,38,Female,Pokhara
C40031,Customer_52867,40,Female,Lalitpur
C46712,Customer_52868,34,Male,Pokhara
C69500,Customer_52869,39,Male,Biratnagar
C78800,Customer_52870,39,Female,Pokhara
C83447,Customer_52871,53,Female,Biratnagar
C16598,Customer_52872,25,Female,Kathmandu
C21763,Customer_52873,64,Female,Kathmandu
C34800,Customer_52874,25,Female,Biratnagar
C77946,Customer_52875,31,Female,Biratnagar
C90610,Customer_52876,55,Female,Pokhara
C76762,Customer_52877,41,Female,Kathmandu
C63884,Customer_52878,39,Male,Lalitpur
C77552,Customer_52879,32,Female,Biratnagar
C72065,Customer_52880,37,Male,Kathmandu
C83123,Customer_52881,44,Female,Lalitpur
C26047,Customer_52882,45,Female,Lalitpur
C26206,Customer_52883,39,Male,Pokhara
C41564,Customer_52884,48,Female,Biratnagar
C83581,Customer_52885,26,Female,Kathmandu
C97758,Customer_52886,40,Female,Kathmandu
C96765,Customer_52887,22,Male,Lalitpur
C30067,Customer_52888,62,Male,Kathmandu
C92726,Customer_52889,56,Female,Lalitpur
C10093,Customer_52890,34,Male,Pokhara
C39311,Customer_52891,57,Male,Kathmandu
C31028,Customer_52892,22,Male,Pokhara
C66089,Customer_52893,24,Male,Pokhara
C23865,Customer_52894,25,Female,Lalitpur
C81381,Customer_52895,24,Female,Biratnagar
C01126,Customer_52896,39,Female,Kathmandu
C66684,Customer_52897,61,Female,Kathmandu
C33812,Customer_52898,55,Female,Kathmandu
C19715,Customer_52899,38,Female,Lalitpur
C37256,Customer_52900,21,Female,Pokhara
C61773,Customer_52901,49,Male,Lalitpur
C72222,Customer_52902,46,Male,Pokhara
C03807,Customer_52903,47,Female,Lalitpur
C84610,Customer_52904,20,Female,Kathmandu
C55573,Customer_52905,22,Female,Lalitpur
C40796,Customer_52906,36,Female,Biratnagar
C06686,Customer_52907,25,Male,Lalitpur
C80447,Customer_52908,54,Female,Biratnagar
C02823,Customer_52909,48,Male,Pokhara
C65998,Customer_52910,44,Female,Lalitpur
C40747,Customer_52911,30,Female,Lalitpur
C79335,Customer_52912,59,Male,Kathmandu
C88997,Customer_52913,23,Male,Kathmandu
C66747,Customer_52914,18,Male,Biratnagar
C30765,Customer_52915,47,Male,Pokhara
C06293,Customer_52916,28,Male,Pokhara
C52117,Customer_52917,58,Male,Lalitpur
C51688,Customer_52918,48,Female,Kathmandu
C77644,Customer_52919,33,Male,Lalitpur
C00852,Customer_52920,32,Male,Kathmandu
C70024,Customer_52921,22,Female,Pokhara
C36757,Customer_52922,32,Female,Pokhara
C06318,Customer_52923,18,Female,Kathmandu
C34337,Customer_52924,32,Male,Lalitpur
C14562,Customer_52925,53,Male,Pokhara
C01373,Customer_52926,56,Female,Biratnagar
C36850,Customer_52927,25,Male,Pokhara
C51588,Customer_52928,39,Female,Biratnagar
C34377,Customer_52929,44,Male,Kathmandu
C85433,Customer_52930,51,Female,Lalitpur
C78650,Customer_52931,47,Male,Kathmandu
C74236,Customer_52932,29,Male,Pokhara
C24761,Customer_52933,19,Male,Lalitpur
C47413,Customer_52934,63,Female,Lalitpur
C34088,Customer_52935,55,Male,Kathmandu
C83943,Customer_52936,39,Female,Kathmandu
C85499,Customer_52937,34,Male,Pokhara
C34212,Customer_52938,52,Female,Biratnagar
C65615,Customer_52939,59,Male,Kathmandu
C80043,Customer_52940,62,Male,Lalitpur
C57124,Customer_52941,40,Female,Biratnagar
C89191,Customer_52942,46,Female,Kathmandu
C41221,Customer_52943,46,Female,Kathmandu
C70420,Customer_52944,36,Female,Kathmandu
C98199,Customer_52945,34,Male,Biratnagar
C99986,Customer_52946,25,Male,Kathmandu
C41958,Customer_52947,24,Male,Pokhara
C42790,Customer_52948,28,Female,Kathmandu
C36683,Customer_52949,20,Female,Lalitpur
C21688,Customer_52950,19,Female,Kathmandu
C62952,Customer_52951,36,Female,Lalitpur
C87201,Customer_52952,45,Male,Biratnagar
C27973,Customer_52953,45,Male,Kathmandu
C35614,Customer_52954,42,Female,Kathmandu
C65633,Customer_52955,28,Female,Biratnagar
C80250,Customer_52956,57,Male,Pokhara
C70454,Customer_52957,60,Male,Biratnagar
C28800,Customer_52958,19,Female,Biratnagar
C41003,Customer_52959,29,Female,Lalitpur
C44445,Customer_52960,58,Female,Kathmandu
C64097,Customer_52961,55,Male,Kathmandu
C48522,Customer_52962,29,Female,Lalitpur
C93238,Customer_52963,42,Male,Lalitpur
C35389,Customer_52964,54,Male,Kathmandu
C49355,Customer_52965,48,Female,Pokhara
C44583,Customer_52966,34,Female,Pokhara
C84721,Customer_52967,29,Female,Lalitpur
C43837,Customer_52968,47,Female,Kathmandu
C11868,Customer_52969,19,Male,Pokhara
C66106,Customer_52970,33,Female,Pokhara
C79826,Customer_52971,18,Male,Kathmandu
C21530,Customer_52972,51,Male,Biratnagar
C07020,Customer_52973,62,Male,Biratnagar
C78867,Customer_52974,18,Male,Pokhara
C69273,Customer_52975,53,Male,Biratnagar
C22540,Customer_52976,20,Male,Biratnagar
C13611,Customer_52977,51,Female,Pokhara
C75037,Customer_52978,29,Female,Kathmandu
C01718,Customer_52979,62,Female,Kathmandu
C74602,Customer_52980,44,Male,Pokhara
C90941,Customer_52981,54,Female,Pokhara
C70025,Customer_52982,42,Male,Lalitpur
C19328,Customer_52983,29,Male,Biratnagar
C36377,Customer_52984,50,Female,Pokhara
C83090,Customer_52985,26,Female,Biratnagar
C56402,Customer_52986,18,Female,Pokhara
C92953,Customer_52987,40,Female,Biratnagar
C67367,Customer_52988,45,Female,Kathmandu
C21315,Customer_52989,20,Male,Kathmandu
C93407,Customer_52990,55,Male,Pokhara
C89927,Customer_52991,53,Male,Biratnagar
C74553,Customer_52992,61,Male,Pokhara
C41992,Customer_52993,61,Female,Biratnagar
C36445,Customer_52994,22,Female,Pokhara
C94458,Customer_52995,46,Male,Pokhara
C72177,Customer_52996,30,Male,Lalitpur
C74375,Customer_52997,61,Female,Lalitpur
C84014,Customer_52998,21,Female,Lalitpur
C88514,Customer_52999,23,Male,Lalitpur
C04462,Customer_53000,55,Female,Lalitpur
C22638,Customer_53001,23,Female,Lalitpur
C57256,Customer_53002,28,Female,Biratnagar
C45071,Customer_53003,44,Male,Lalitpur
C66091,Customer_53004,63,Female,Kathmandu
C64768,Customer_53005,52,Female,Pokhara
C37225,Customer_53006,57,Female,Kathmandu
C86880,Customer_53007,21,Female,Lalitpur
C58848,Customer_53008,44,Male,Biratnagar
C64940,Customer_53009,33,Male,Pokhara
C69596,Customer_53010,35,Female,Lalitpur
C91987,Customer_53011,24,Female,Pokhara
C76498,Customer_53012,28,Male,Pokhara
C65648,Customer_53013,25,Male,Kathmandu
C24667,Customer_53014,23,Female,Biratnagar
C44755,Customer_53015,22,Female,Pokhara
C04416,Customer_53016,23,Female,Biratnagar
C52402,Customer_53017,55,Male,Kathmandu
C33573,Customer_53018,19,Male,Lalitpur
C42643,Customer_53019,48,Male,Kathmandu
C02988,Customer_53020,56,Male,Biratnagar
C92826,Customer_53021,49,Male,Lalitpur
C79767,Customer_53022,26,Male,Biratnagar
C96632,Customer_53023,32,Female,Pokhara
C56230,Customer_53024,38,Male,Pokhara
C83046,Customer_53025,63,Female,Biratnagar
C78959,Customer_53026,45,Male,Pokhara
C14375,Customer_53027,62,Female,Kathmandu
C20148,Customer_53028,44,Male,Biratnagar
C43604,Customer_53029,22,Female,Lalitpur
C74879,Customer_53030,34,Female,Biratnagar
C68250,Customer_53031,54,Female,Lalitpur
C04777,Customer_53032,41,Male,Biratnagar
C55406,Customer_53033,48,Male,Biratnagar
C40380,Customer_53034,52,Male,Biratnagar
C93411,Customer_53035,58,Male,Pokhara
C58569,Customer_53036,58,Female,Biratnagar
C65855,Customer_53037,21,Male,Lalitpur
C71477,Customer_53038,37,Male,Biratnagar
C12504,Customer_53039,60,Female,Pokhara
C67388,Customer_53040,34,Male,Kathmandu
C45400,Customer_53041,63,Male,Pokhara
C96818,Customer_53042,27,Female,Pokhara
C63631,Customer_53043,54,Male,Lalitpur
C65482,Customer_53044,38,Female,Biratnagar
C51517,Customer_53045,38,Female,Kathmandu
C35453,Customer_53046,33,Female,Kathmandu
C67635,Customer_53047,50,Female,Kathmandu
C13421,Customer_53048,27,Male,Pokhara
C41350,Customer_53049,61,Male,Lalitpur
C25810,Customer_53050,35,Male,Kathmandu
C64724,Customer_53051,50,Female,Pokhara
C47218,Customer_53052,46,Female,Pokhara
C07765,Customer_53053,48,Female,Lalitpur
C72294,Customer_53054,41,Female,Pokhara
C61103,Customer_53055,29,Male,Biratnagar
C36225,Customer_53056,37,Female,Pokhara
C09559,Customer_53057,23,Male,Lalitpur
C00603,Customer_53058,25,Male,Pokhara
C73833,Customer_53059,31,Female,Pokhara
C34184,Customer_53060,22,Male,Pokhara
C04105,Customer_53061,53,Male,Kathmandu
C63529,Customer_53062,55,Male,Biratnagar
C77892,Customer_53063,20,Female,Kathmandu
C23661,Customer_53064,53,Male,Pokhara
C68624,Customer_53065,39,Female,Pokhara
C47791,Customer_53066,25,Male,Pokhara
C26835,Customer_53067,31,Male,Lalitpur
C85731,Customer_53068,24,Male,Biratnagar
C00622,Customer_53069,21,Male,Kathmandu
C85988,Customer_53070,36,Female,Biratnagar
C42785,Customer_53071,60,Female,Pokhara
C91377,Customer_53072,64,Male,Lalitpur
C83833,Customer_53073,41,Male,Biratnagar
C94125,Customer_53074,33,Male,Lalitpur
C69730,Customer_53075,23,Female,Biratnagar
C57294,Customer_53076,61,Male,Pokhara
C91153,Customer_53077,25,Male,Kathmandu
C64265,Customer_53078,42,Female,Lalitpur
C88083,Customer_53079,49,Male,Biratnagar
C57805,Customer_53080,42,Female,Pokhara
C95440,Customer_53081,27,Female,Pokhara
C58070,Customer_53082,60,Male,Kathmandu
C37084,Customer_53083,58,Male,Biratnagar
C31196,Customer_53084,34,Male,Kathmandu
C56862,Customer_53085,63,Male,Biratnagar
C16423,Customer_53086,20,Female,Pokhara
C96267,Customer_53087,26,Male,Lalitpur
C99873,Customer_53088,35,Female,Biratnagar
C92262,Customer_53089,47,Male,Kathmandu
C73452,Customer_53090,22,Female,Pokhara
C59210,Customer_53091,49,Male,Kathmandu
C94852,Customer_53092,44,Female,Lalitpur
C94798,Customer_53093,38,Male,Kathmandu
C24548,Customer_53094,41,Female,Lalitpur
C86819,Customer_53095,55,Male,Lalitpur
C48487,Customer_53096,20,Female,Pokhara
C26040,Customer_53097,33,Male,Pokhara
C15745,Customer_53098,32,Male,Lalitpur
C82842,Customer_53099,42,Male,Pokhara
C80662,Customer_53100,25,Male,Lalitpur
C32411,Customer_53101,58,Female,Pokhara
C49706,Customer_53102,21,Female,Lalitpur
C05003,Customer_53103,49,Male,Lalitpur
C10825,Customer_53104,62,Male,Pokhara
C44242,Customer_53105,52,Female,Biratnagar
C89796,Customer_53106,47,Male,Pokhara
C54930,Customer_53107,56,Female,Pokhara
C32918,Customer_53108,47,Female,Kathmandu
C25147,Customer_53109,34,Male,Pokhara
C21137,Customer_53110,36,Male,Lalitpur
C68052,Customer_53111,48,Female,Biratnagar
C90783,Customer_53112,34,Female,Pokhara
C56078,Customer_53113,19,Female,Lalitpur
C39635,Customer_53114,54,Female,Pokhara
C77215,Customer_53115,46,Female,Lalitpur
C26444,Customer_53116,47,Male,Lalitpur
C46012,Customer_53117,60,Female,Biratnagar
C91482,Customer_53118,39,Male,Kathmandu
C07109,Customer_53119,55,Female,Biratnagar
C60815,Customer_53120,28,Female,Biratnagar
C61194,Customer_53121,50,Male,Kathmandu
C45234,Customer_53122,36,Male,Lalitpur
C59284,Customer_53123,20,Female,Lalitpur
C90763,Customer_53124,57,Female,Lalitpur
C10835,Customer_53125,39,Female,Pokhara
C69931,Customer_53126,35,Male,Pokhara
C67718,Customer_53127,62,Male,Pokhara
C36941,Customer_53128,47,Female,Biratnagar
C30898,Customer_53129,18,Female,Lalitpur
C30796,Customer_53130,37,Female,Lalitpur
C57170,Customer_53131,22,Male,Pokhara
C93845,Customer_53132,29,Male,Biratnagar
C17078,Customer_53133,28,Female,Biratnagar
C26415,Customer_53134,41,Female,Kathmandu
C81662,Customer_53135,35,Female,Biratnagar
C10586,Customer_53136,25,Male,Kathmandu
C88081,Customer_53137,46,Male,Biratnagar
C48246,Customer_53138,39,Female,Kathmandu
C20744,Customer_53139,62,Male,Biratnagar
C41047,Customer_53140,19,Female,Kathmandu
C28990,Customer_53141,40,Male,Kathmandu
C47584,Customer_53142,33,Male,Biratnagar
C71063,Customer_53143,61,Male,Kathmandu
C43507,Customer_53144,25,Male,Biratnagar
C03875,Customer_53145,21,Male,Kathmandu
C77601,Customer_53146,31,Female,Kathmandu
C87114,Customer_53147,26,Male,Pokhara
C36741,Customer_53148,28,Female,Lalitpur
C85682,Customer_53149,55,Female,Pokhara
C59795,Customer_53150,61,Female,Lalitpur
C42025,Customer_53151,33,Male,Biratnagar
C32563,Customer_53152,30,Male,Lalitpur
C43340,Customer_53153,53,Male,Lalitpur
C10089,Customer_53154,61,Male,Kathmandu
C33981,Customer_53155,53,Female,Lalitpur
C17476,Customer_53156,34,Male,Biratnagar
C31926,Customer_53157,31,Male,Biratnagar
C69381,Customer_53158,46,Female,Pokhara
C62405,Customer_53159,34,Male,Lalitpur
C33361,Customer_53160,18,Female,Biratnagar
C75245,Customer_53161,37,Female,Biratnagar
C02064,Customer_53162,50,Female,Pokhara
C46261,Customer_53163,19,Female,Pokhara
C42934,Customer_53164,34,Female,Pokhara
C57931,Customer_53165,40,Male,Kathmandu
C11163,Customer_53166,39,Male,Kathmandu
C07985,Customer_53167,18,Male,Kathmandu
C59484,Customer_53168,29,Female,Pokhara
C17738,Customer_53169,30,Male,Biratnagar
C46425,Customer_53170,31,Male,Pokhara
C50725,Customer_53171,27,Female,Pokhara
C63617,Customer_53172,29,Male,Biratnagar
C04735,Customer_53173,39,Male,Pokhara
C71081,Customer_53174,35,Male,Pokhara
C34159,Customer_53175,56,Male,Pokhara
C25566,Customer_53176,36,Female,Pokhara
C79511,Customer_53177,47,Female,Kathmandu
C26308,Customer_53178,32,Female,Biratnagar
C91141,Customer_53179,56,Female,Lalitpur
C90426,Customer_53180,31,Male,Pokhara
C05099,Customer_53181,26,Male,Kathmandu
C09966,Customer_53182,22,Female,Kathmandu
C98685,Customer_53183,50,Female,Biratnagar
C76046,Customer_53184,22,Female,Biratnagar
C74640,Customer_53185,41,Female,Pokhara
C29096,Customer_53186,25,Female,Kathmandu
C01966,Customer_53187,36,Male,Pokhara
C58759,Customer_53188,29,Male,Biratnagar
C57227,Customer_53189,25,Female,Lalitpur
C05435,Customer_53190,25,Female,Kathmandu
C05571,Customer_53191,55,Male,Kathmandu
C14046,Customer_53192,37,Female,Lalitpur
C47749,Customer_53193,46,Male,Lalitpur
C15437,Customer_53194,58,Female,Lalitpur
C93090,Customer_53195,51,Male,Biratnagar
C14474,Customer_53196,35,Male,Biratnagar
C23995,Customer_53197,18,Male,Kathmandu
C36149,Customer_53198,28,Female,Biratnagar
C89628,Customer_53199,64,Female,Lalitpur
C24732,Customer_53200,61,Male,Biratnagar
C67656,Customer_53201,52,Male,Pokhara
C64516,Customer_53202,49,Male,Pokhara
C51817,Customer_53203,59,Female,Kathmandu
C91300,Customer_53204,33,Male,Pokhara
C37082,Customer_53205,23,Male,Biratnagar
C14129,Customer_53206,26,Female,Lalitpur
C60183,Customer_53207,57,Male,Pokhara
C59102,Customer_53208,39,Female,Biratnagar
C73793,Customer_53209,25,Male,Lalitpur
C84547,Customer_53210,49,Female,Kathmandu
C15688,Customer_53211,43,Male,Lalitpur
C93123,Customer_53212,35,Female,Pokhara
C12464,Customer_53213,54,Female,Lalitpur
C43143,Customer_53214,29,Female,Kathmandu
C24370,Customer_53215,55,Female,Lalitpur
C99902,Customer_53216,51,Male,Biratnagar
C26465,Customer_53217,21,Female,Pokhara
C15195,Customer_53218,33,Male,Kathmandu
C58573,Customer_53219,41,Female,Pokhara
C17376,Customer_53220,31,Male,Biratnagar
C30711,Customer_53221,34,Female,Pokhara
C94899,Customer_53222,48,Male,Pokhara
C53413,Customer_53223,21,Male,Lalitpur
C14522,Customer_53224,61,Male,Pokhara
C68948,Customer_53225,51,Male,Biratnagar
C80986,Customer_53226,55,Female,Biratnagar
C63583,Customer_53227,55,Male,Biratnagar
C97389,Customer_53228,20,Female,Kathmandu
C77433,Customer_53229,25,Male,Kathmandu
C24130,Customer_53230,29,Female,Biratnagar
C87096,Customer_53231,52,Female,Pokhara
C70695,Customer_53232,19,Female,Lalitpur
C11895,Customer_53233,46,Male,Lalitpur
C78300,Customer_53234,40,Female,Kathmandu
C77606,Customer_53235,50,Male,Lalitpur
C87307,Customer_53236,35,Female,Biratnagar
C56592,Customer_53237,57,Male,Kathmandu
C01990,Customer_53238,39,Male,Pokhara
C09067,Customer_53239,31,Male,Pokhara
C21983,Customer_53240,46,Male,Lalitpur
C62649,Customer_53241,62,Female,Kathmandu
C56391,Customer_53242,32,Female,Kathmandu
C73637,Customer_53243,32,Male,Kathmandu
C30829,Customer_53244,62,Male,Kathmandu
C88721,Customer_53245,21,Male,Lalitpur
C05143,Customer_53246,53,Male,Kathmandu
C74583,Customer_53247,22,Male,Biratnagar
C56832,Customer_53248,20,Female,Kathmandu
C39071,Customer_53249,29,Female,Kathmandu
C16677,Customer_53250,37,Female,Kathmandu
C69738,Customer_53251,61,Female,Pokhara
C21518,Customer_53252,37,Female,Pokhara
C77272,Customer_53253,56,Female,Kathmandu
C66420,Customer_53254,56,Male,Biratnagar
C12498,Customer_53255,18,Male,Pokhara
C62265,Customer_53256,61,Female,Lalitpur
C11235,Customer_53257,20,Male,Kathmandu
C65063,Customer_53258,64,Female,Biratnagar
C76063,Customer_53259,26,Male,Biratnagar
C33042,Customer_53260,37,Male,Lalitpur
C87789,Customer_53261,26,Male,Lalitpur
C83172,Customer_53262,48,Female,Biratnagar
C79084,Customer_53263,63,Male,Pokhara
C74382,Customer_53264,45,Male,Pokhara
C15816,Customer_53265,52,Female,Biratnagar
C74596,Customer_53266,57,Male,Pokhara
C08871,Customer_53267,55,Female,Kathmandu
C21825,Customer_53268,61,Male,Lalitpur
C03469,Customer_53269,19,Female,Lalitpur
C04062,Customer_53270,20,Female,Pokhara
C90630,Customer_53271,31,Male,Pokhara
C61895,Customer_53272,34,Female,Kathmandu
C28324,Customer_53273,52,Male,Kathmandu
C68995,Customer_53274,21,Female,Biratnagar
C33925,Customer_53275,64,Male,Pokhara
C13963,Customer_53276,47,Male,Pokhara
C10324,Customer_53277,56,Female,Pokhara
C85648,Customer_53278,31,Male,Lalitpur
C24083,Customer_53279,44,Female,Kathmandu
C53565,Customer_53280,30,Male,Lalitpur
C94897,Customer_53281,37,Female,Pokhara
C38387,Customer_53282,41,Female,Biratnagar
C58841,Customer_53283,27,Male,Kathmandu
C14782,Customer_53284,24,Female,Pokhara
C30499,Customer_53285,34,Female,Lalitpur
C29288,Customer_53286,39,Male,Kathmandu
C73880,Customer_53287,61,Female,Kathmandu
C58278,Customer_53288,28,Male,Pokhara
C48659,Customer_53289,59,Male,Biratnagar
