OrderID,CustomerID,ProductID,OrderDate,Sales,Profit
O035657,C07692,P01790,2022-07-08,3385,541
O035658,C09311,P00762,2023-10-02,3678,235
O035659,C00387,P01076,2023-06-25,2780,585
O035660,C09598,P01857,2024-07-20,129,1057
O035661,C07260,P01628,2024-06-08,2612,1062
O035662,C07730,P00852,2022-08-11,2629,1176
O035663,C03778,P00343,2024-02-17,2759,1246
O035664,C08043,P00808,2023-11-12,3816,-173
O035665,C06822,P00331,2022-03-16,4490,135
O035666,C03998,P01990,2024-02-13,2777,1497
O035667,C00075,P01004,2022-03-25,942,1069
O035668,C04522,P00123,2022-09-23,1181,-443
O035669,C07133,P01782,2024-07-12,4555,-154
O035670,C00560,P00089,2022-08-31,426,918
O035671,C02267,P00208,2022-10-11,4025,52
O035672,C01836,P01283,2023-07-28,4879,186
O035673,C03607,P01741,2024-05-21,1500,204
O035674,C05476,P00999,2023-12-31,1591,-153
O035675,C03911,P00853,2023-12-08,3246,536
O035676,C01887,P01077,2024-09-02,2901,19
O035677,C06500,P00864,2024-07-04,4227,-222
O035678,C00920,P00075,2022-09-04,3479,322
O035679,C01128,P01789,2023-03-26,2450,1202
O035680,C01895,P01130,2024-05-24,1879,843
O035681,C05192,P01696,2024-09-02,1694,1229
O035682,C01209,P01704,2022-04-17,1436,-444
O035683,C02178,P01812,2023-06-17,1298,566
O035684,C03741,P00627,2022-09-23,4553,1437
O035685,C04915,P01489,2022-05-12,3828,642
O035686,C08420,P00138,2024-07-01,2667,-241
O035687,C05289,P00654,2023-06-03,2749,189
O035688,C02377,P00871,2023-11-26,904,1430
O035689,C01697,P00765,2022-01-09,581,365
O035690,C06928,P01455,2022-08-12,2678,31
O035691,C01940,P01736,2024-02-21,4726,1493
O035692,C03567,P01866,2024-03-14,4040,133
O035693,C03136,P01977,2024-05-11,2178,-488
O035694,C08161,P01249,2022-01-15,2469,300
O035695,C00435,P00590,2023-10-16,4985,-337
O035696,C03303,P00591,2024-01-25,2515,-378
O035697,C08965,P01141,2024-02-10,3798,104
O035698,C02874,P01759,2023-10-17,818,1030
O035699,C03578,P01369,2024-04-15,1827,1011
O035700,C08585,P00160,2022-11-17,1058,-151
O035701,C08753,P00435,2023-01-08,1224,-256
O035702,C05426,P01835,2024-04-09,481,850
O035703,C02756,P01604,2023-03-31,714,-492
O035704,C06930,P01770,2024-01-04,4974,1187
O035705,C00561,P00768,2024-08-01,2446,154
O035706,C07577,P01769,2023-12-22,558,-47
O035707,C05619,P01474,2022-03-19,4384,-133
O035708,C09821,P01701,2024-04-16,1171,646
O035709,C06120,P01574,2022-03-24,3173,1008
O035710,C07532,P00442,2022-03-26,1953,920
O035711,C08024,P00248,2024-09-11,4083,-310
O035712,C00436,P00183,2024-05-18,3018,263
O035713,C08259,P01677,2023-11-06,3406,48
O035714,C07360,P01536,2023-01-19,4732,-38
O035715,C08923,P01631,2024-04-28,3034,444
O035716,C01610,P01916,2023-06-29,1988,1401
O035717,C04248,P01056,2023-09-02,3361,-178
O035718,C09758,P01759,2022-05-21,2649,993
O035719,C09748,P00028,2024-03-23,1771,144
O035720,C07685,P00847,2022-07-12,811,497
O035721,C07311,P00454,2022-04-12,2610,130
O035722,C02345,P01160,2022-03-15,2076,678
O035723,C06176,P00510,2022-07-26,1247,609
O035724,C07612,P00755,2023-05-19,1685,470
O035725,C00276,P01219,2022-01-09,3738,506
O035726,C01401,P01851,2022-08-22,3053,647
O035727,C00628,P01575,2022-12-28,4870,474
O035728,C08060,P01815,2023-09-18,3751,-77
O035729,C02986,P00847,2022-12-31,405,461
O035730,C06762,P01155,2024-03-24,3738,-119
O035731,C08739,P00807,2023-08-02,2248,-333
O035732,C01375,P01986,2024-06-04,4878,317
O035733,C07467,P00716,2023-06-01,2984,534
O035734,C04772,P01398,2022-11-16,2196,-35
O035735,C09804,P01515,2022-06-02,4160,-293
O035736,C06812,P00749,2024-04-02,1778,40
O035737,C08065,P00880,2024-01-18,3845,1062
O035738,C07899,P00026,2023-05-30,4153,892
O035739,C02677,P01436,2022-11-29,1324,225
O035740,C05799,P00893,2022-02-25,1666,1452
O035741,C02976,P01144,2022-05-07,3004,1360
O035742,C04949,P00886,2024-01-15,1005,900
O035743,C02956,P00126,2022-01-10,2465,1417
O035744,C08710,P01531,2022-01-03,2745,461
O035745,C06958,P01643,2022-09-22,1624,494
O035746,C06921,P00774,2022-03-31,1935,715
O035747,C09678,P01770,2024-06-01,1668,142
O035748,C01857,P00719,2024-04-07,2219,1063
O035749,C00334,P01643,2024-07-14,1067,396
O035750,C05675,P00498,2022-01-31,2136,627
O035751,C07080,P00385,2023-02-20,3039,-273
O035752,C06137,P00409,2023-02-06,4034,210
O035753,C04885,P01958,2022-10-14,4642,868
O035754,C09673,P01134,2023-04-30,560,1022
O035755,C02701,P00600,2023-04-21,1571,-394
O035756,C05987,P01888,2022-02-19,842,-148
O035757,C06557,P00569,2022-12-03,2527,1316
O035758,C02945,P00626,2024-09-23,707,-270
O035759,C02941,P00505,2022-06-19,3139,1276
O035760,C01056,P00739,2023-10-02,3011,476
O035761,C07875,P00087,2023-09-29,3012,486
O035762,C08514,P00879,2022-07-02,2807,687
O035763,C09741,P01983,2024-09-16,4885,518
O035764,C08826,P01015,2022-12-15,2355,610
O035765,C05829,P00193,2024-07-30,2041,-193
O035766,C00418,P00073,2024-08-12,1977,582
O035767,C05929,P01927,2022-04-19,2625,546
O035768,C06299,P01499,2024-08-06,2718,1316
O035769,C07708,P00790,2022-12-07,2519,865
O035770,C02617,P00808,2022-08-12,2561,-335
O035771,C09194,P00105,2022-07-12,2619,1141
O035772,C08946,P00242,2023-01-31,1535,434
O035773,C04021,P01069,2022-01-08,1329,-55
O035774,C01855,P01431,2023-02-07,3584,-134
O035775,C05274,P01616,2023-01-26,1816,-376
O035776,C05114,P00383,2022-10-26,1497,140
O035777,C08359,P01468,2023-09-19,1731,660
O035778,C07577,P01370,2024-08-13,3276,-73
O035779,C00512,P01948,2022-06-14,2615,-417
O035780,C00895,P01761,2024-06-14,4005,653
O035781,C07324,P00418,2023-09-10,4606,-45
O035782,C04362,P00362,2024-01-31,2262,896
O035783,C07223,P01593,2022-07-04,762,491
O035784,C01467,P00482,2023-01-21,3118,772
O035785,C01876,P01994,2023-09-15,1443,80
O035786,C07374,P01009,2023-04-16,4494,115
O035787,C09625,P01425,2022-05-04,4676,103
O035788,C06334,P01226,2024-09-14,3067,1125
O035789,C08351,P01581,2023-01-23,205,960
O035790,C05831,P01204,2024-01-31,2410,-227
O035791,C04476,P01691,2022-04-04,2155,-347
O035792,C04341,P00939,2023-04-08,221,51
O035793,C07437,P00900,2023-09-20,3703,-169
O035794,C01359,P00163,2023-12-15,2167,771
O035795,C08299,P01974,2023-03-22,1261,512
O035796,C05376,P00814,2023-01-27,1451,1303
O035797,C05754,P01209,2022-03-09,2918,-69
O035798,C04686,P00168,2024-06-01,1302,426
O035799,C06399,P00226,2023-07-15,2387,843
O035800,C01706,P01694,2024-01-17,1957,201
O035801,C01889,P01638,2023-11-09,793,-318
O035802,C01453,P00622,2023-03-22,1040,323
O035803,C03248,P00252,2024-05-15,1155,648
O035804,C02313,P00937,2022-04-06,237,1226
O035805,C06538,P01348,2022-04-04,684,-52
O035806,C06309,P01784,2024-05-30,395,-382
O035807,C05337,P01870,2023-10-24,160,371
O035808,C09637,P00099,2022-01-23,1672,1204
O035809,C05846,P00188,2024-01-13,2496,142
O035810,C07232,P00064,2022-02-12,4672,342
O035811,C02581,P01660,2022-10-11,3490,495
O035812,C05080,P00828,2023-04-06,1602,1315
O035813,C07917,P00102,2023-08-15,3262,1407
O035814,C01565,P01377,2024-04-27,1040,564
O035815,C08055,P01547,2023-03-20,2759,1304
O035816,C02165,P01272,2022-02-23,2954,944
O035817,C05235,P00421,2022-10-06,2161,184
O035818,C01615,P01576,2023-05-07,4975,-487
O035819,C01965,P01574,2022-01-19,1357,-479
O035820,C04208,P00936,2023-12-14,2301,-73
O035821,C07535,P00959,2024-04-12,4950,-190
O035822,C01080,P00349,2022-09-05,687,1200
O035823,C00463,P01821,2024-04-13,828,-355
O035824,C01784,P01848,2022-07-28,1729,77
O035825,C07550,P00509,2022-07-16,253,-420
O035826,C08128,P00216,2024-01-06,4430,-100
O035827,C04183,P00141,2024-09-16,2209,1062
O035828,C01887,P01905,2023-06-07,4307,-489
O035829,C03405,P01468,2022-01-27,416,1492
O035830,C01542,P00870,2022-11-02,3660,-491
O035831,C01344,P01106,2023-02-15,593,573
O035832,C03935,P01712,2023-11-06,2004,855
O035833,C04098,P01729,2022-02-08,3569,531
O035834,C05799,P00770,2022-06-05,603,-248
O035835,C03161,P01063,2022-12-11,4222,127
O035836,C08268,P00119,2022-12-08,1027,1316
O035837,C04459,P00275,2023-08-20,4106,705
O035838,C03808,P00533,2022-04-30,2899,1213
O035839,C07378,P00979,2024-07-09,4331,915
O035840,C04514,P01085,2022-08-27,531,1396
O035841,C09091,P00547,2024-09-14,512,1421
O035842,C02553,P00376,2022-03-05,2093,929
O035843,C09261,P01469,2022-03-11,2661,1074
O035844,C08037,P00220,2024-09-25,1220,96
O035845,C03854,P00623,2024-02-14,3102,954
O035846,C06237,P00256,2022-09-29,1420,-330
O035847,C01892,P00021,2023-07-19,3428,-483
O035848,C02814,P01293,2024-03-28,635,-289
O035849,C06856,P01006,2022-03-19,273,-48
O035850,C09786,P01915,2022-07-24,4570,-89
O035851,C01585,P00486,2022-01-30,3350,48
O035852,C06056,P00275,2022-09-06,1052,1257
O035853,C09408,P00058,2023-02-19,3808,-149
O035854,C03594,P00865,2022-03-16,4148,872
O035855,C07837,P01955,2022-03-18,1386,497
O035856,C09861,P01509,2022-09-06,1739,746
O035857,C04039,P00376,2024-03-16,2202,526
O035858,C02312,P01090,2022-04-02,3793,224
O035859,C08651,P00277,2022-03-21,2805,733
O035860,C00767,P01064,2022-07-14,3052,1208
O035861,C07238,P01904,2023-04-25,1749,41
O035862,C09049,P00317,2023-04-28,4725,1412
O035863,C05313,P00436,2023-01-20,852,557
O035864,C00689,P00916,2022-07-16,3831,95
O035865,C05905,P00870,2024-09-02,4649,622
O035866,C02124,P00970,2022-04-26,137,1258
O035867,C02535,P01999,2022-02-24,4366,-36
O035868,C00224,P00923,2024-07-23,2680,570
O035869,C02533,P00802,2022-11-08,2066,-418
O035870,C07037,P00326,2022-05-06,3131,1147
O035871,C09736,P00690,2024-01-11,3399,-18
O035872,C08932,P00951,2023-05-28,1556,-77
O035873,C01396,P00029,2024-07-29,185,1149
O035874,C04065,P01360,2022-08-03,4500,922
O035875,C01464,P01593,2024-04-11,4766,75
O035876,C09658,P00944,2024-03-11,3550,-2
O035877,C00807,P00068,2022-04-21,1419,1251
O035878,C09470,P01993,2022-08-16,3072,1263
O035879,C08345,P00442,2022-09-29,4688,200
O035880,C00475,P01167,2024-08-29,1043,93
O035881,C07717,P01477,2022-07-15,4153,1024
O035882,C06017,P01369,2023-07-25,3344,-469
O035883,C06439,P01189,2023-08-21,2577,1320
O035884,C09706,P01832,2024-04-23,2611,-319
O035885,C01379,P01261,2023-03-27,4663,1012
O035886,C02565,P01391,2023-01-09,3571,-323
O035887,C03029,P01372,2023-01-02,3332,1037
O035888,C01345,P00365,2023-08-24,213,-231
O035889,C01047,P00951,2023-06-24,2418,-299
O035890,C06656,P00126,2024-03-16,2900,854
O035891,C02323,P01106,2022-01-26,3964,1388
O035892,C06080,P00740,2023-04-04,4666,1441
O035893,C06836,P00072,2022-07-27,283,1378
O035894,C00577,P00078,2023-12-12,1160,374
O035895,C06536,P01902,2023-02-09,3312,1357
O035896,C08837,P00103,2024-06-22,3259,189
O035897,C00139,P01640,2024-07-15,3736,801
O035898,C08255,P00519,2023-05-12,4987,611
O035899,C09924,P00838,2022-02-17,1906,-279
O035900,C07069,P01572,2023-02-19,2642,951
O035901,C01212,P00742,2022-04-08,4852,224
O035902,C04163,P00790,2024-03-12,1344,-286
O035903,C06696,P00533,2023-08-21,3793,153
O035904,C06406,P00773,2023-08-18,4621,580
O035905,C04281,P00576,2022-09-25,2426,-390
O035906,C03995,P01209,2023-08-28,3219,247
O035907,C00942,P00062,2022-12-03,4142,-29
O035908,C09631,P01820,2022-06-17,2639,758
O035909,C09043,P01641,2022-02-01,1658,500
O035910,C04861,P00993,2022-11-09,720,1292
O035911,C01091,P00920,2022-08-25,190,1164
O035912,C06750,P01925,2023-01-29,3819,-26
O035913,C07956,P01598,2023-05-17,2497,1329
O035914,C07323,P01129,2023-01-19,458,320
O035915,C08746,P01647,2023-03-10,259,976
O035916,C00445,P00668,2023-03-15,2487,-159
O035917,C00632,P01389,2022-07-26,2330,158
O035918,C04983,P00975,2023-02-16,4968,615
O035919,C04249,P01378,2024-04-14,214,1224
O035920,C02432,P01515,2022-09-21,4591,546
O035921,C01170,P00283,2022-03-01,1915,-108
O035922,C03247,P00526,2023-02-12,303,414
O035923,C01871,P01092,2023-04-07,855,-203
O035924,C02174,P01907,2023-08-03,1274,1341
O035925,C04737,P00103,2022-12-24,2711,605
O035926,C05156,P01032,2023-01-11,248,771
O035927,C08524,P01115,2022-06-03,1629,288
O035928,C03651,P00963,2022-11-26,660,-354
O035929,C01731,P00825,2023-05-26,1405,-370
O035930,C08742,P01265,2022-09-26,3387,727
O035931,C02368,P00463,2023-07-25,4536,88
O035932,C05597,P00304,2023-02-28,2007,-409
O035933,C05956,P00393,2023-06-07,1265,271
O035934,C07008,P01262,2022-04-06,1601,1284
O035935,C01691,P00627,2022-01-18,58,585
O035936,C09825,P00293,2024-02-26,1021,923
O035937,C06619,P00767,2023-07-04,3694,1407
O035938,C09306,P01015,2023-01-05,2474,117
O035939,C05410,P01736,2024-05-14,2645,439
O035940,C06038,P00802,2023-07-31,1997,1165
O035941,C07432,P00126,2022-01-03,3369,197
O035942,C06076,P00129,2023-09-27,205,21
O035943,C07647,P01841,2023-07-30,3462,1415
O035944,C08574,P01300,2022-09-29,1609,766
O035945,C07704,P00792,2022-07-27,2004,378
O035946,C04328,P01001,2023-04-17,3833,385
O035947,C09374,P01645,2024-03-23,1088,1001
O035948,C06080,P00265,2022-01-01,2911,140
O035949,C08515,P01647,2023-02-27,808,772
O035950,C02728,P00574,2023-11-19,2790,897
O035951,C03163,P00259,2022-10-26,2715,1352
O035952,C06204,P00600,2023-05-25,2066,957
O035953,C05200,P00961,2022-12-26,487,-110
O035954,C04383,P01810,2022-12-24,3125,1368
O035955,C05592,P00592,2024-06-26,4182,289
O035956,C09831,P00466,2023-10-20,3588,1435
O035957,C00615,P01475,2022-03-23,3773,1336
O035958,C07210,P00198,2023-05-19,64,879
O035959,C02626,P00734,2022-09-17,2597,115
O035960,C04348,P01829,2023-04-14,4612,-208
O035961,C01172,P01765,2023-04-06,4336,-4
O035962,C08937,P00109,2024-02-29,720,1315
O035963,C08993,P01084,2024-08-28,702,-477
O035964,C09421,P00665,2024-04-09,646,1206
O035965,C00000,P01458,2022-05-25,2295,-282
O035966,C05334,P01413,2024-06-04,2082,1266
O035967,C09118,P01081,2023-07-10,1869,-426
O035968,C07841,P00829,2023-02-07,608,0
O035969,C04237,P01178,2023-06-14,2869,478
O035970,C06470,P01948,2024-05-12,1456,1148
O035971,C08086,P00477,2024-03-28,2412,403
O035972,C05114,P01714,2022-09-08,498,-426
O035973,C03554,P01947,2023-07-25,777,799
O035974,C03580,P01707,2023-02-20,2507,-375
O035975,C03965,P01350,2023-07-21,4385,663
O035976,C03021,P01871,2024-08-05,4659,-86
O035977,C09600,P00091,2023-04-21,3020,849
O035978,C09564,P01964,2024-07-30,1903,1326
O035979,C05092,P00353,2023-11-08,1227,213
O035980,C05071,P01052,2024-06-30,3808,336
O035981,C07174,P01671,2023-08-28,4418,1416
O035982,C06320,P01475,2024-01-27,334,-384
O035983,C01860,P00242,2022-08-01,1573,742
O035984,C06931,P01490,2023-06-23,1729,468
O035985,C04598,P00879,2024-04-12,3389,779
O035986,C02221,P00553,2024-05-19,2201,514
O035987,C05727,P01965,2024-07-08,1982,-364
O035988,C02713,P00226,2024-02-24,3674,996
O035989,C07837,P00040,2022-12-18,2954,-379
O035990,C03269,P00391,2024-02-28,4917,1464
O035991,C08912,P00398,2023-05-21,2690,759
O035992,C03930,P00033,2024-04-19,2023,-27
O035993,C00374,P00694,2023-11-23,3016,816
O035994,C04496,P00180,2022-05-01,3838,178
O035995,C01685,P01446,2022-06-18,1410,1008
O035996,C01195,P01185,2024-05-10,2860,1241
O035997,C01180,P01553,2022-09-28,1447,-369
O035998,C04481,P00756,2022-04-19,1063,1166
O035999,C03626,P00245,2024-03-12,4380,482
O036000,C01971,P00749,2022-04-28,1263,1336
O036001,C04537,P00581,2024-01-14,3546,1189
O036002,C05592,P01627,2024-08-12,2540,792
O036003,C03543,P00180,2022-06-13,3086,475
O036004,C00819,P00040,2024-02-16,4738,541
O036005,C08162,P01917,2024-01-07,4428,-236
O036006,C09302,P00385,2023-09-08,1817,1103
O036007,C00592,P00149,2022-03-29,492,-204
O036008,C03326,P01866,2024-05-12,408,642
O036009,C02304,P01374,2022-11-20,2246,45
O036010,C04802,P00947,2022-10-29,4471,1354
O036011,C05743,P01495,2023-10-31,1569,772
O036012,C03620,P01519,2023-02-27,3501,940
O036013,C03695,P00121,2023-12-19,4521,109
O036014,C02580,P01009,2023-12-09,1784,195
O036015,C08757,P01747,2022-05-19,1516,307
O036016,C06831,P01659,2022-10-18,2772,-84
O036017,C03197,P00371,2023-08-10,126,509
O036018,C06591,P01692,2022-11-04,3006,-259
O036019,C06057,P01553,2022-06-29,1155,1498
O036020,C07119,P01870,2024-06-12,3051,900
O036021,C01157,P00631,2024-03-03,3876,-177
O036022,C07662,P01023,2022-10-16,1062,430
O036023,C01459,P01596,2023-07-27,1070,1437
O036024,C05853,P01207,2022-01-19,2258,1075
O036025,C00045,P01590,2022-09-19,3826,290
O036026,C06448,P00075,2023-10-20,4570,1243
O036027,C01180,P00588,2024-06-04,4369,-415
O036028,C03685,P00333,2022-07-05,68,-244
O036029,C06963,P01070,2024-04-20,4203,1361
O036030,C06841,P00693,2023-05-04,3528,1461
O036031,C01580,P01829,2023-07-02,3597,77
O036032,C04472,P00043,2024-09-19,495,-434
O036033,C04647,P01142,2022-09-22,2975,69
O036034,C06311,P00841,2023-08-11,4543,567
O036035,C00737,P01144,2022-10-10,4523,639
O036036,C00777,P01503,2024-07-18,507,-383
O036037,C04718,P00910,2024-05-27,3308,1486
O036038,C06656,P01989,2022-12-13,3997,691
O036039,C05899,P01820,2024-02-09,2310,1325
O036040,C06497,P00585,2022-04-04,3641,-217
O036041,C05110,P00667,2023-11-16,3851,-24
O036042,C03268,P00379,2023-08-03,3198,316
O036043,C00015,P00125,2023-10-16,1641,192
O036044,C09315,P00844,2022-01-02,4373,1096
O036045,C08119,P01135,2023-04-25,3585,959
O036046,C08209,P01296,2022-09-23,2529,1165
O036047,C00769,P01010,2023-07-22,4497,365
O036048,C05763,P00531,2022-08-31,3850,317
O036049,C05150,P01289,2023-06-08,3443,883
O036050,C06699,P01132,2024-04-10,1483,633
O036051,C09388,P01152,2023-10-23,4407,96
O036052,C04198,P01680,2022-06-03,2337,1162
O036053,C07569,P01931,2024-07-25,838,578
O036054,C02791,P01065,2022-11-29,773,356
O036055,C05242,P00826,2022-07-03,2402,317
O036056,C07350,P00558,2024-02-07,275,692
O036057,C09394,P01266,2023-02-17,277,1375
O036058,C01520,P00938,2023-05-23,350,1267
O036059,C07259,P00217,2023-02-07,1567,1455
O036060,C03995,P01018,2022-07-28,4549,804
O036061,C01553,P01311,2024-01-25,780,1233
O036062,C03735,P01130,2023-03-27,2879,356
O036063,C00183,P00566,2022-08-10,3318,-18
O036064,C05125,P00225,2024-02-20,3185,250
O036065,C01837,P01058,2022-06-24,3005,9
O036066,C03823,P01521,2023-03-06,1691,-361
O036067,C02860,P00582,2022-04-20,4370,694
O036068,C01498,P00032,2024-04-04,3392,-57
O036069,C06318,P01830,2024-05-12,2708,1469
O036070,C01373,P01374,2023-12-13,4031,463
O036071,C03335,P01601,2022-01-01,2941,801
O036072,C07566,P00909,2023-10-10,1863,202
O036073,C00646,P01627,2022-01-23,1378,781
O036074,C06945,P00503,2023-10-12,1022,-274
O036075,C00245,P01467,2023-01-01,1479,84
O036076,C05107,P00070,2024-09-12,1803,988
O036077,C08669,P00020,2022-07-10,4998,958
O036078,C06149,P01556,2023-07-13,2216,90
O036079,C01012,P00971,2023-08-24,4377,-475
O036080,C09890,P01376,2024-05-30,4906,561
O036081,C04761,P01649,2022-12-14,3017,1356
O036082,C03989,P01550,2023-04-28,3041,511
O036083,C08259,P00251,2024-02-24,3836,110
O036084,C03004,P01298,2022-08-24,879,931
O036085,C07962,P01534,2024-01-19,865,870
O036086,C02034,P00254,2022-12-15,1946,981
O036087,C03160,P00153,2023-07-07,3809,1471
O036088,C00667,P01115,2024-04-19,3674,840
O036089,C08349,P00853,2023-10-05,2417,1157
O036090,C01467,P00588,2023-04-14,1897,463
O036091,C00234,P01638,2023-05-20,4588,-262
O036092,C09156,P01777,2024-07-22,2596,1400
O036093,C08838,P01220,2022-05-26,2279,358
O036094,C08755,P00090,2022-03-16,2770,-470
O036095,C01450,P00180,2022-07-14,4857,296
O036096,C08949,P01778,2023-08-07,3984,-376
O036097,C05539,P00102,2023-07-18,2163,-109
O036098,C06504,P01272,2024-02-21,3893,1125
O036099,C08703,P00999,2024-08-30,1747,599
O036100,C03489,P00149,2023-02-24,1312,1309
O036101,C08696,P01691,2022-03-14,3403,-255
O036102,C01713,P00452,2022-03-11,3530,131
O036103,C08569,P01128,2022-09-10,1525,-80
O036104,C00382,P00757,2022-04-17,1094,745
O036105,C09080,P00910,2024-03-12,2081,216
O036106,C05656,P00487,2024-02-05,4885,303
O036107,C00338,P01693,2022-01-19,3395,1288
O036108,C00506,P00527,2024-09-23,1064,619
O036109,C06738,P01339,2022-03-01,3035,1118
O036110,C05492,P01544,2024-08-19,3586,1214
O036111,C00587,P00803,2024-07-06,4646,125
O036112,C07421,P01211,2023-05-11,2979,-245
O036113,C09254,P01340,2023-09-11,4529,770
O036114,C03965,P01072,2024-02-03,2426,-85
O036115,C06791,P00927,2024-05-19,4058,-130
O036116,C07702,P00155,2022-03-28,3311,-136
O036117,C09970,P01559,2022-11-09,1611,317
O036118,C05490,P01052,2022-05-19,3017,1255
O036119,C04151,P01868,2023-12-31,977,126
O036120,C02649,P01882,2023-03-12,702,825
O036121,C09675,P01130,2023-08-01,3558,-212
O036122,C01607,P00460,2023-11-03,4411,1432
O036123,C05481,P01556,2022-04-13,3473,776
O036124,C07093,P01327,2023-12-08,3333,486
O036125,C09606,P01432,2022-05-14,3656,-138
O036126,C00527,P00055,2024-07-09,4848,-200
O036127,C09207,P01977,2022-09-09,416,777
O036128,C04650,P01157,2022-01-03,3958,550
O036129,C02484,P01711,2022-02-22,3459,-395
O036130,C08915,P01698,2022-11-04,483,701
O036131,C08240,P00434,2022-10-19,4378,-375
O036132,C02209,P00256,2024-01-11,1392,445
O036133,C02522,P01675,2023-02-23,4773,608
O036134,C01198,P01106,2022-06-19,1033,475
O036135,C07095,P00242,2024-07-31,1319,1364
O036136,C06275,P00013,2022-03-11,734,224
O036137,C04508,P00413,2022-12-01,1793,-289
O036138,C08608,P01181,2024-08-19,4680,1066
O036139,C02858,P00426,2022-11-26,1039,1231
O036140,C02604,P00211,2022-06-13,1338,1047
O036141,C01503,P01792,2023-09-10,2960,1111
O036142,C09001,P00840,2024-01-29,4367,1393
O036143,C05578,P00421,2022-11-12,3076,-215
O036144,C04347,P01582,2023-07-29,4833,-431
O036145,C04924,P00379,2023-10-08,4786,-111
O036146,C00861,P00197,2023-05-30,2655,0
O036147,C09042,P01686,2022-10-26,2704,840
O036148,C00917,P00610,2023-09-26,1300,1035
O036149,C06770,P00663,2024-01-07,3679,576
O036150,C00319,P00286,2023-05-09,2066,459
O036151,C07456,P00271,2024-08-17,3375,1009
O036152,C04932,P00001,2023-10-09,1117,884
O036153,C01096,P01620,2024-05-15,491,527
O036154,C06648,P00581,2022-06-01,1134,-402
O036155,C00778,P00163,2022-10-05,3558,1332
O036156,C00326,P00131,2022-03-15,314,187
O036157,C02447,P01218,2023-01-28,382,702
O036158,C09846,P01335,2023-03-18,2529,1011
O036159,C09594,P01593,2023-08-07,4443,539
O036160,C06109,P01815,2022-06-12,3654,152
O036161,C06916,P01079,2023-11-01,2544,738
O036162,C07162,P00405,2023-01-05,2134,1233
O036163,C00041,P01014,2023-07-03,2939,632
O036164,C05502,P00654,2023-10-13,326,-87
O036165,C00836,P00461,2024-07-23,158,632
O036166,C00628,P00949,2024-07-22,3291,469
O036167,C01446,P00631,2023-12-28,967,1172
O036168,C00242,P01024,2023-10-07,4341,369
O036169,C00768,P00044,2023-06-08,3063,1066
O036170,C03000,P00963,2024-01-18,1282,1123
O036171,C04166,P00833,2022-09-09,4333,1381
O036172,C02553,P00512,2022-09-06,2813,-231
O036173,C09441,P01650,2022-10-04,2058,135
O036174,C09625,P01927,2022-06-19,2803,787
O036175,C09463,P00329,2023-02-21,2202,131
O036176,C09447,P00409,2023-08-25,4465,1426
O036177,C08261,P00438,2022-06-27,1724,766
O036178,C04393,P00238,2022-01-02,1923,-327
O036179,C05972,P00168,2024-08-20,2699,1133
O036180,C00399,P00198,2023-01-16,2129,-379
O036181,C06323,P00313,2023-01-27,1828,1478
O036182,C09400,P00110,2023-08-05,3415,32
O036183,C04588,P01119,2023-09-30,2085,22
O036184,C01744,P01563,2023-04-02,451,993
O036185,C03564,P01071,2022-08-10,1584,75
O036186,C02120,P01147,2023-10-27,4259,252
O036187,C02020,P00512,2022-10-12,2920,151
O036188,C08069,P01922,2023-08-29,161,1269
O036189,C09108,P00680,2023-11-26,2179,933
O036190,C04319,P00057,2022-09-19,3914,797
O036191,C04495,P00207,2022-02-05,4853,766
O036192,C05174,P01156,2024-05-04,4106,1378
O036193,C02348,P00158,2023-03-01,167,1004
O036194,C09339,P01041,2022-02-23,2323,1068
O036195,C06063,P00782,2023-01-03,380,1032
O036196,C04819,P00767,2023-05-29,795,-354
O036197,C01625,P00719,2024-04-25,3076,789
O036198,C02417,P01560,2022-05-08,1904,-256
O036199,C02116,P01252,2023-12-05,4436,115
O036200,C00623,P00517,2023-06-12,1099,322
O036201,C09786,P01293,2024-04-21,751,636
O036202,C06317,P01339,2022-04-09,2239,1
O036203,C07727,P00121,2023-07-12,4122,453
O036204,C07860,P00780,2024-01-29,2223,90
O036205,C03330,P01400,2023-11-30,699,1053
O036206,C04567,P01945,2024-06-22,2967,-6
O036207,C02778,P00709,2024-07-12,4503,1103
O036208,C03272,P01117,2023-11-12,2698,1201
O036209,C00458,P00340,2024-02-29,3584,711
O036210,C01774,P01687,2022-12-27,3131,785
O036211,C09126,P01322,2022-03-31,4904,854
O036212,C09085,P00751,2024-08-29,3231,535
O036213,C04375,P01081,2024-06-22,4415,203
O036214,C09446,P01841,2023-07-09,170,652
O036215,C07074,P00877,2023-10-09,4113,144
O036216,C01114,P01881,2024-01-19,4272,-89
O036217,C08670,P00612,2024-04-10,3804,701
O036218,C07962,P00890,2022-12-06,3419,726
O036219,C07834,P01874,2022-04-08,4365,1235
O036220,C01340,P00033,2024-04-07,4997,397
O036221,C00202,P00742,2022-12-14,2112,1379
O036222,C00829,P01285,2024-04-08,4473,-127
O036223,C01199,P00642,2022-12-30,1490,175
O036224,C08219,P00095,2024-02-11,557,879
O036225,C01008,P01923,2022-05-06,114,-216
O036226,C08238,P00163,2022-07-13,2968,457
O036227,C05904,P01595,2023-05-20,2004,879
O036228,C04307,P01456,2023-10-11,845,1105
O036229,C01202,P00743,2022-06-08,382,36
O036230,C05999,P01319,2024-07-18,4529,-473
