CustomerID,Segment,Region
C07867,Corporate,US
C07868,Corporate,Asia
C07869,Consumer,US
C07870,Home Office,Asia
C07871,Consumer,Asia
C07872,Home Office,Asia
C07873,Consumer,Asia
C07874,Corporate,Asia
C07875,Home Office,Europe
C07876,Home Office,Europe
C07877,Home Office,Europe
C07878,Consumer,Europe
C07879,Home Office,Europe
C07880,Consumer,US
C07881,Consumer,Asia
C07882,Consumer,Asia
C07883,Consumer,US
C07884,Consumer,US
C07885,Home Office,US
C07886,Consumer,US
C07887,Consumer,Asia
C07888,Consumer,Asia
C07889,Home Office,US
C07890,Consumer,Asia
C07891,Corporate,US
C07892,Consumer,Europe
C07893,Corporate,US
C07894,Consumer,Asia
C07895,Corporate,Europe
C07896,Home Office,Asia
C07897,Home Office,Europe
C07898,Home Office,US
C07899,Consumer,Asia
C07900,Home Office,Asia
C07901,Home Office,Asia
C07902,Corporate,US
C07903,Home Office,US
C07904,Home Office,Europe
C07905,Home Office,US
C07906,Consumer,Europe
C07907,Home Office,Europe
C07908,Consumer,Europe
C07909,Corporate,Europe
C07910,Consumer,Asia
C07911,Home Office,Europe
C07912,Consumer,Asia
C07913,Home Office,US
C07914,Home Office,US
C07915,Home Office,Asia
C07916,Corporate,Asia
C07917,Home Office,Asia
C07918,Home Office,US
C07919,Home Office,Asia
C07920,Corporate,US
C07921,Home Office,Europe
C07922,Consumer,US
C07923,Corporate,Europe
C07924,Home Office,Asia
C07925,Home Office,US
C07926,Home Office,US
C07927,Consumer,US
C07928,Consumer,US
C07929,Corporate,Europe
C07930,Corporate,Europe
C07931,Home Office,Europe
C07932,Consumer,US
C07933,Corporate,Asia
C07934,Consumer,Europe
C07935,Home Office,US
C07936,Corporate,Asia
C07937,Home Office,Europe
C07938,Home Office,Europe
C07939,Home Office,US
C07940,Corporate,US
C07941,Corporate,US
C07942,Corporate,Europe
C07943,Corporate,Europe
C07944,Home Office,Asia
C07945,Consumer,Europe
C07946,Corporate,US
C07947,Corporate,US
C07948,Home Office,Asia
C07949,Home Office,Europe
C07950,Home Office,Europe
C07951,Corporate,Asia
C07952,Home Office,US
C07953,Consumer,Asia
C07954,Home Office,Asia
C07955,Corporate,US
C07956,Home Office,Europe
C07957,Corporate,Europe
C07958,Consumer,Europe
C07959,Home Office,Europe
C07960,Consumer,Asia
C07961,Consumer,Asia
C07962,Home Office,US
C07963,Corporate,Asia
C07964,Corporate,Asia
C07965,Consumer,Europe
C07966,Consumer,US
C07967,Corporate,Europe
C07968,Consumer,Asia
C07969,Consumer,US
C07970,Corporate,Asia
C07971,Home Office,US
C07972,Corporate,Asia
C07973,Consumer,US
C07974,Corporate,Asia
C07975,Consumer,US
C07976,Corporate,Europe
C07977,Home Office,Europe
C07978,Home Office,Asia
C07979,Corporate,Asia
C07980,Consumer,US
C07981,Corporate,Asia
C07982,Corporate,US
C07983,Home Office,Asia
C07984,Consumer,Asia
C07985,Consumer,US
C07986,Consumer,US
C07987,Consumer,Europe
C07988,Corporate,US
C07989,Corporate,Asia
C07990,Corporate,US
C07991,Home Office,Asia
C07992,Corporate,Asia
C07993,Consumer,Europe
C07994,Consumer,Asia
C07995,Corporate,Asia
C07996,Corporate,Asia
C07997,Corporate,US
C07998,Home Office,US
C07999,Consumer,Asia
C08000,Consumer,US
C08001,Home Office,US
C08002,Home Office,Asia
C08003,Home Office,US
C08004,Consumer,Europe
C08005,Corporate,Asia
C08006,Consumer,US
C08007,Consumer,Europe
C08008,Consumer,US
C08009,Home Office,Europe
C08010,Consumer,US
C08011,Home Office,Asia
C08012,Consumer,Europe
C08013,Corporate,Europe
C08014,Consumer,US
C08015,Consumer,Europe
C08016,Corporate,US
C08017,Corporate,Europe
C08018,Home Office,US
C08019,Corporate,Asia
C08020,Corporate,US
C08021,Home Office,Europe
C08022,Home Office,Europe
C08023,Consumer,Asia
C08024,Consumer,Europe
C08025,Corporate,US
C08026,Consumer,US
C08027,Consumer,US
C08028,Home Office,Europe
C08029,Corporate,US
C08030,Corporate,Europe
C08031,Consumer,Europe
C08032,Corporate,US
C08033,Corporate,Europe
C08034,Consumer,Asia
C08035,Home Office,Europe
C08036,Consumer,US
C08037,Home Office,Europe
C08038,Home Office,Asia
C08039,Home Office,US
C08040,Corporate,Asia
C08041,Corporate,Asia
C08042,Home Office,US
C08043,Home Office,Europe
C08044,Home Office,Europe
C08045,Home Office,US
C08046,Home Office,US
C08047,Corporate,US
C08048,Consumer,Europe
C08049,Home Office,Europe
C08050,Consumer,US
C08051,Consumer,Asia
C08052,Home Office,Asia
C08053,Corporate,US
C08054,Consumer,US
C08055,Corporate,Asia
C08056,Corporate,Asia
C08057,Corporate,Europe
C08058,Home Office,Europe
C08059,Consumer,Asia
C08060,Consumer,Europe
C08061,Consumer,US
C08062,Consumer,US
C08063,Home Office,Asia
C08064,Home Office,US
C08065,Consumer,Asia
C08066,Home Office,Asia
C08067,Consumer,Asia
C08068,Consumer,Europe
C08069,Home Office,US
C08070,Home Office,US
C08071,Corporate,Asia
C08072,Corporate,Europe
C08073,Consumer,Europe
C08074,Consumer,Europe
C08075,Corporate,US
C08076,Home Office,Asia
C08077,Consumer,US
C08078,Consumer,Europe
C08079,Corporate,Asia
C08080,Corporate,Europe
C08081,Consumer,US
C08082,Corporate,US
C08083,Consumer,Europe
C08084,Home Office,Asia
C08085,Home Office,Asia
C08086,Home Office,US
C08087,Consumer,Europe
C08088,Corporate,US
C08089,Corporate,Asia
C08090,Corporate,US
C08091,Home Office,US
C08092,Home Office,US
C08093,Consumer,Europe
C08094,Corporate,US
C08095,Home Office,US
C08096,Consumer,US
C08097,Consumer,US
C08098,Corporate,Europe
C08099,Home Office,Europe
C08100,Home Office,Europe
C08101,Consumer,Europe
C08102,Consumer,Asia
C08103,Home Office,Asia
C08104,Corporate,US
C08105,Consumer,Europe
C08106,Home Office,Europe
C08107,Corporate,US
C08108,Home Office,Asia
C08109,Consumer,Asia
C08110,Consumer,Europe
C08111,Consumer,US
C08112,Corporate,US
C08113,Consumer,US
C08114,Corporate,Asia
C08115,Home Office,Asia
C08116,Home Office,US
C08117,Home Office,Europe
C08118,Corporate,Europe
C08119,Corporate,Asia
C08120,Corporate,Asia
C08121,Consumer,US
C08122,Corporate,Europe
C08123,Consumer,US
C08124,Consumer,Europe
C08125,Home Office,US
C08126,Consumer,Europe
C08127,Corporate,US
C08128,Consumer,US
C08129,Consumer,US
C08130,Corporate,US
C08131,Consumer,Asia
C08132,Home Office,US
C08133,Home Office,Asia
C08134,Consumer,Europe
C08135,Consumer,US
C08136,Corporate,Asia
C08137,Corporate,Europe
C08138,Corporate,Europe
C08139,Corporate,Europe
C08140,Corporate,US
C08141,Home Office,Asia
C08142,Home Office,Asia
C08143,Corporate,Europe
C08144,Consumer,Europe
C08145,Consumer,Europe
C08146,Home Office,Europe
C08147,Home Office,Europe
C08148,Consumer,US
C08149,Corporate,US
C08150,Consumer,US
C08151,Corporate,Asia
C08152,Home Office,Asia
C08153,Corporate,Asia
C08154,Consumer,Europe
C08155,Consumer,Asia
C08156,Home Office,Asia
C08157,Home Office,Asia
C08158,Consumer,US
C08159,Consumer,Europe
C08160,Corporate,US
C08161,Consumer,Asia
C08162,Home Office,US
C08163,Corporate,US
C08164,Corporate,US
C08165,Consumer,Europe
C08166,Corporate,Asia
C08167,Home Office,Europe
C08168,Consumer,US
C08169,Consumer,US
C08170,Corporate,Asia
C08171,Consumer,Europe
C08172,Corporate,US
C08173,Corporate,Asia
C08174,Home Office,US
C08175,Corporate,Asia
C08176,Consumer,Europe
C08177,Corporate,Asia
C08178,Home Office,US
C08179,Consumer,US
C08180,Home Office,Europe
C08181,Home Office,Europe
C08182,Corporate,Europe
C08183,Consumer,US
C08184,Corporate,Europe
C08185,Home Office,US
C08186,Consumer,US
C08187,Home Office,Asia
C08188,Consumer,US
C08189,Consumer,US
C08190,Corporate,Europe
C08191,Corporate,Asia
C08192,Corporate,Asia
C08193,Consumer,US
C08194,Corporate,Europe
C08195,Home Office,US
C08196,Home Office,Europe
C08197,Home Office,Asia
C08198,Home Office,Asia
C08199,Home Office,Europe
C08200,Corporate,Europe
C08201,Home Office,Asia
C08202,Home Office,US
C08203,Corporate,Europe
C08204,Home Office,Asia
C08205,Corporate,US
C08206,Corporate,Europe
C08207,Home Office,Europe
C08208,Corporate,US
C08209,Consumer,US
C08210,Corporate,Asia
C08211,Home Office,US
C08212,Consumer,Europe
C08213,Consumer,Asia
C08214,Corporate,Europe
C08215,Consumer,US
C08216,Corporate,Asia
C08217,Home Office,US
C08218,Home Office,Europe
C08219,Home Office,Asia
C08220,Consumer,Europe
C08221,Consumer,Asia
C08222,Home Office,US
C08223,Consumer,Europe
C08224,Consumer,Asia
C08225,Corporate,US
C08226,Corporate,US
C08227,Home Office,Asia
C08228,Home Office,Asia
C08229,Home Office,Asia
C08230,Corporate,US
C08231,Home Office,Europe
C08232,Consumer,Asia
C08233,Home Office,Europe
C08234,Corporate,US
C08235,Consumer,US
C08236,Consumer,US
C08237,Consumer,Europe
C08238,Corporate,US
C08239,Corporate,Europe
C08240,Consumer,Asia
C08241,Home Office,US
C08242,Corporate,Europe
C08243,Corporate,Europe
C08244,Consumer,US
C08245,Consumer,US
C08246,Corporate,Asia
C08247,Home Office,Asia
C08248,Home Office,US
C08249,Consumer,US
C08250,Corporate,US
C08251,Home Office,Europe
C08252,Corporate,Europe
C08253,Corporate,US
C08254,Home Office,Asia
C08255,Corporate,US
C08256,Consumer,Asia
C08257,Home Office,Europe
C08258,Corporate,US
C08259,Corporate,US
C08260,Consumer,Europe
C08261,Home Office,Asia
C08262,Corporate,Asia
C08263,Home Office,US
C08264,Corporate,Europe
C08265,Corporate,Asia
C08266,Home Office,US
C08267,Consumer,Asia
C08268,Home Office,Asia
C08269,Home Office,Asia
C08270,Consumer,Europe
C08271,Corporate,US
C08272,Home Office,Europe
C08273,Home Office,Europe
C08274,Consumer,Asia
C08275,Home Office,Europe
C08276,Consumer,Europe
C08277,Corporate,US
C08278,Home Office,US
C08279,Home Office,US
C08280,Home Office,Asia
C08281,Home Office,Asia
C08282,Corporate,Asia
C08283,Corporate,Europe
C08284,Home Office,Asia
C08285,Consumer,US
C08286,Consumer,Asia
C08287,Consumer,Asia
C08288,Home Office,Europe
C08289,Consumer,Asia
C08290,Consumer,Asia
C08291,Home Office,US
C08292,Corporate,Asia
C08293,Corporate,Europe
C08294,Home Office,Asia
C08295,Corporate,Asia
C08296,Home Office,Europe
C08297,Corporate,US
C08298,Consumer,Asia
C08299,Consumer,Asia
C08300,Corporate,Europe
C08301,Consumer,Europe
C08302,Home Office,US
C08303,Consumer,US
C08304,Corporate,Asia
C08305,Home Office,US
C08306,Corporate,Europe
C08307,Corporate,Europe
C08308,Corporate,Asia
C08309,Home Office,US
C08310,Consumer,Asia
C08311,Corporate,Europe
C08312,Home Office,US
C08313,Home Office,Asia
C08314,Consumer,Asia
C08315,Home Office,US
C08316,Corporate,Europe
C08317,Consumer,Asia
C08318,Consumer,Europe
C08319,Consumer,Asia
C08320,Corporate,Asia
C08321,Home Office,Europe
C08322,Home Office,Europe
C08323,Home Office,Asia
C08324,Consumer,Europe
C08325,Corporate,Europe
C08326,Corporate,Asia
C08327,Home Office,Europe
C08328,Consumer,Asia
C08329,Home Office,Europe
C08330,Home Office,Asia
C08331,Consumer,Europe
C08332,Consumer,Asia
C08333,Consumer,Europe
C08334,Consumer,Asia
C08335,Corporate,US
C08336,Consumer,US
C08337,Home Office,Asia
C08338,Consumer,Europe
C08339,Corporate,US
C08340,Corporate,Asia
C08341,Consumer,US
C08342,Corporate,Europe
C08343,Consumer,Asia
C08344,Consumer,Asia
C08345,Consumer,Asia
C08346,Home Office,Asia
C08347,Consumer,Europe
C08348,Home Office,Asia
C08349,Corporate,Europe
C08350,Home Office,US
C08351,Home Office,Europe
C08352,Home Office,Europe
C08353,Consumer,US
C08354,Corporate,Asia
C08355,Consumer,Asia
C08356,Corporate,Asia
C08357,Corporate,Asia
C08358,Home Office,Asia
C08359,Consumer,Europe
C08360,Consumer,Asia
C08361,Home Office,Europe
C08362,Consumer,Europe
C08363,Corporate,Europe
C08364,Corporate,Asia
C08365,Corporate,US
C08366,Consumer,Asia
C08367,Consumer,Europe
C08368,Corporate,Asia
C08369,Corporate,Europe
C08370,Consumer,Europe
C08371,Corporate,US
C08372,Home Office,Europe
C08373,Corporate,Europe
C08374,Home Office,Asia
C08375,Corporate,Europe
C08376,Home Office,US
C08377,Home Office,Europe
C08378,Corporate,Europe
C08379,Consumer,Europe
C08380,Home Office,Europe
C08381,Consumer,Asia
C08382,Consumer,US
C08383,Corporate,US
C08384,Home Office,US
C08385,Home Office,Asia
C08386,Consumer,Asia
C08387,Consumer,Asia
C08388,Corporate,US
C08389,Home Office,Asia
C08390,Consumer,US
C08391,Consumer,Asia
C08392,Corporate,US
C08393,Consumer,Asia
C08394,Home Office,Europe
C08395,Consumer,Europe
C08396,Consumer,Europe
C08397,Corporate,Europe
C08398,Consumer,Asia
C08399,Consumer,Europe
C08400,Corporate,Asia
C08401,Corporate,US
C08402,Home Office,US
C08403,Corporate,US
C08404,Corporate,US
C08405,Consumer,US
C08406,Consumer,Europe
C08407,Corporate,Europe
C08408,Home Office,Asia
C08409,Corporate,US
C08410,Corporate,Asia
C08411,Corporate,Asia
C08412,Consumer,Asia
C08413,Home Office,Asia
C08414,Home Office,US
C08415,Corporate,US
C08416,Consumer,Europe
C08417,Home Office,US
C08418,Home Office,Asia
C08419,Home Office,Europe
C08420,Home Office,Asia
C08421,Consumer,US
C08422,Home Office,US
C08423,Consumer,Europe
C08424,Home Office,US
C08425,Home Office,Asia
C08426,Consumer,US
C08427,Consumer,Europe
C08428,Corporate,US
C08429,Home Office,Europe
C08430,Home Office,Asia
C08431,Corporate,Asia
C08432,Corporate,Asia
C08433,Home Office,Asia
C08434,Consumer,Asia
C08435,Corporate,US
C08436,Home Office,Europe
C08437,Home Office,Europe
C08438,Corporate,Europe
C08439,Corporate,US
C08440,Home Office,Asia
C08441,Corporate,Europe
C08442,Consumer,Asia
C08443,Home Office,Asia
C08444,Corporate,Europe
C08445,Corporate,US
C08446,Consumer,Europe
C08447,Consumer,Asia
C08448,Consumer,Europe
C08449,Home Office,Europe
C08450,Home Office,US
C08451,Home Office,Asia
C08452,Home Office,Asia
C08453,Consumer,Asia
C08454,Corporate,Europe
C08455,Corporate,Asia
C08456,Home Office,Europe
C08457,Consumer,US
C08458,Corporate,US
C08459,Home Office,Europe
C08460,Consumer,US
C08461,Corporate,US
C08462,Corporate,US
C08463,Consumer,Asia
C08464,Consumer,Europe
C08465,Home Office,Europe
C08466,Home Office,Asia
C08467,Consumer,Europe
C08468,Consumer,Asia
C08469,Home Office,Europe
C08470,Home Office,Europe
C08471,Consumer,Asia
C08472,Home Office,US
C08473,Corporate,Europe
C08474,Consumer,Asia
C08475,Consumer,Asia
C08476,Corporate,US
C08477,Corporate,Europe
C08478,Corporate,Asia
C08479,Corporate,Asia
C08480,Corporate,Asia
C08481,Home Office,US
C08482,Consumer,US
C08483,Corporate,Asia
C08484,Corporate,US
C08485,Home Office,Europe
C08486,Corporate,Asia
C08487,Home Office,US
C08488,Consumer,Asia
C08489,Consumer,Asia
C08490,Home Office,Europe
C08491,Consumer,US
C08492,Corporate,Asia
C08493,Corporate,Asia
C08494,Home Office,US
C08495,Consumer,Asia
C08496,Consumer,Europe
C08497,Consumer,Europe
C08498,Corporate,Europe
C08499,Consumer,Asia
C08500,Corporate,US
C08501,Home Office,US
C08502,Corporate,Europe
C08503,Consumer,Asia
C08504,Consumer,Europe
C08505,Home Office,US
C08506,Corporate,Asia
C08507,Consumer,Asia
C08508,Consumer,Europe
C08509,Corporate,Europe
C08510,Consumer,Europe
C08511,Consumer,Asia
C08512,Corporate,US
C08513,Corporate,US
C08514,Home Office,Europe
C08515,Corporate,US
C08516,Home Office,US
C08517,Corporate,US
C08518,Corporate,Asia
C08519,Home Office,Europe
C08520,Consumer,US
C08521,Consumer,Europe
C08522,Corporate,US
C08523,Consumer,Asia
C08524,Home Office,US
C08525,Corporate,Asia
C08526,Home Office,Europe
C08527,Consumer,Asia
C08528,Corporate,Asia
C08529,Corporate,US
C08530,Home Office,Asia
C08531,Consumer,US
C08532,Corporate,Asia
C08533,Corporate,Asia
C08534,Corporate,Asia
C08535,Home Office,Europe
C08536,Consumer,Asia
C08537,Consumer,Europe
C08538,Consumer,Asia
C08539,Consumer,Europe
C08540,Home Office,Europe
C08541,Home Office,Europe
C08542,Home Office,Asia
C08543,Home Office,Europe
C08544,Consumer,Europe
C08545,Consumer,Asia
C08546,Corporate,Asia
C08547,Home Office,Asia
C08548,Home Office,Europe
C08549,Consumer,US
C08550,Consumer,US
C08551,Consumer,Europe
C08552,Corporate,US
C08553,Consumer,Asia
C08554,Consumer,Asia
C08555,Corporate,Asia
C08556,Home Office,Asia
C08557,Home Office,Asia
C08558,Corporate,US
C08559,Home Office,US
C08560,Consumer,US
C08561,Corporate,Europe
C08562,Consumer,US
C08563,Corporate,US
C08564,Consumer,US
C08565,Consumer,Asia
C08566,Consumer,Europe
C08567,Corporate,Europe
C08568,Corporate,Asia
C08569,Consumer,US
C08570,Consumer,Europe
C08571,Consumer,Europe
C08572,Home Office,Asia
C08573,Corporate,US
C08574,Home Office,Europe
C08575,Home Office,US
C08576,Consumer,Asia
C08577,Home Office,Europe
C08578,Corporate,Europe
C08579,Consumer,Europe
C08580,Corporate,Europe
C08581,Consumer,Asia
C08582,Home Office,Europe
C08583,Corporate,Asia
C08584,Consumer,US
C08585,Home Office,US
C08586,Corporate,Europe
C08587,Corporate,Asia
C08588,Corporate,US
C08589,Corporate,US
C08590,Consumer,Asia
C08591,Consumer,US
C08592,Corporate,US
C08593,Home Office,Europe
C08594,Home Office,Europe
C08595,Consumer,Asia
C08596,Corporate,Europe
C08597,Consumer,Asia
C08598,Consumer,Asia
C08599,Home Office,Europe
C08600,Corporate,Europe
C08601,Corporate,Europe
C08602,Home Office,Asia
C08603,Home Office,Europe
C08604,Home Office,Asia
C08605,Corporate,US
C08606,Corporate,US
C08607,Consumer,US
C08608,Consumer,US
C08609,Consumer,Europe
C08610,Corporate,Asia
C08611,Consumer,Europe
C08612,Consumer,US
C08613,Home Office,Europe
C08614,Home Office,Europe
C08615,Home Office,Europe
C08616,Consumer,Asia
C08617,Home Office,Europe
C08618,Home Office,US
C08619,Corporate,Asia
C08620,Corporate,US
C08621,Home Office,US
C08622,Consumer,Asia
C08623,Home Office,US
C08624,Consumer,Europe
C08625,Corporate,US
C08626,Consumer,Europe
C08627,Home Office,US
C08628,Home Office,US
C08629,Home Office,Asia
C08630,Corporate,Asia
C08631,Home Office,US
C08632,Home Office,Asia
C08633,Consumer,US
C08634,Consumer,US
C08635,Consumer,US
C08636,Home Office,US
C08637,Consumer,US
C08638,Home Office,Asia
C08639,Corporate,Asia
C08640,Consumer,Asia
C08641,Home Office,US
C08642,Consumer,Asia
C08643,Corporate,Europe
C08644,Consumer,Asia
C08645,Consumer,Asia
C08646,Home Office,Europe
C08647,Corporate,Europe
C08648,Corporate,Asia
C08649,Consumer,Europe
C08650,Home Office,US
C08651,Consumer,US
C08652,Corporate,US
C08653,Home Office,Europe
C08654,Corporate,Europe
C08655,Home Office,Asia
C08656,Home Office,US
C08657,Corporate,US
C08658,Home Office,Europe
C08659,Corporate,US
C08660,Home Office,US
C08661,Home Office,US
C08662,Corporate,US
C08663,Consumer,Europe
C08664,Consumer,Asia
C08665,Corporate,US
C08666,Home Office,Asia
C08667,Home Office,Asia
C08668,Corporate,US
C08669,Corporate,Europe
C08670,Consumer,Asia
C08671,Corporate,Europe
C08672,Corporate,US
C08673,Consumer,Asia
C08674,Corporate,US
C08675,Corporate,Europe
C08676,Corporate,US
C08677,Consumer,Asia
C08678,Corporate,Asia
C08679,Corporate,Europe
C08680,Corporate,Asia
C08681,Home Office,Europe
C08682,Consumer,Europe
C08683,Consumer,US
C08684,Corporate,Asia
C08685,Home Office,US
C08686,Consumer,Europe
C08687,Consumer,US
C08688,Corporate,Asia
C08689,Corporate,US
C08690,Corporate,US
C08691,Consumer,Asia
C08692,Corporate,Asia
C08693,Home Office,Asia
C08694,Consumer,US
C08695,Corporate,Europe
C08696,Home Office,US
C08697,Corporate,Asia
C08698,Corporate,US
C08699,Consumer,US
C08700,Home Office,Europe
C08701,Home Office,Asia
C08702,Corporate,Europe
C08703,Corporate,US
C08704,Corporate,Asia
C08705,Corporate,Asia
C08706,Home Office,US
C08707,Home Office,US
C08708,Home Office,Asia
C08709,Home Office,Asia
C08710,Home Office,Asia
C08711,Consumer,Asia
C08712,Consumer,US
C08713,Consumer,US
C08714,Corporate,US
C08715,Corporate,US
C08716,Corporate,US
C08717,Home Office,Europe
C08718,Corporate,US
C08719,Corporate,Asia
C08720,Corporate,US
C08721,Corporate,Asia
C08722,Corporate,Europe
C08723,Home Office,US
C08724,Home Office,Europe
C08725,Home Office,US
C08726,Corporate,US
C08727,Corporate,US
C08728,Consumer,Asia
C08729,Home Office,Europe
C08730,Home Office,Asia
C08731,Corporate,US
C08732,Consumer,Asia
C08733,Home Office,Asia
C08734,Corporate,Europe
C08735,Home Office,Europe
C08736,Consumer,Europe
C08737,Corporate,Europe
C08738,Corporate,Europe
C08739,Corporate,Asia
C08740,Consumer,Europe
C08741,Consumer,US
C08742,Home Office,Europe
C08743,Home Office,Asia
C08744,Corporate,US
C08745,Consumer,Europe
C08746,Home Office,Europe
C08747,Corporate,US
C08748,Home Office,Europe
C08749,Home Office,Asia
C08750,Consumer,US
C08751,Corporate,US
C08752,Consumer,Asia
C08753,Consumer,Asia
C08754,Home Office,Europe
C08755,Consumer,US
C08756,Home Office,Europe
C08757,Consumer,Europe
C08758,Corporate,US
C08759,Home Office,Asia
C08760,Consumer,Europe
C08761,Corporate,Europe
C08762,Consumer,Europe
C08763,Corporate,Asia
C08764,Home Office,US
C08765,Consumer,US
C08766,Consumer,Europe
C08767,Home Office,US
C08768,Corporate,US
C08769,Corporate,Asia
C08770,Corporate,US
C08771,Corporate,Europe
C08772,Corporate,Asia
C08773,Corporate,US
C08774,Corporate,US
C08775,Home Office,US
C08776,Home Office,Europe
C08777,Corporate,Europe
C08778,Corporate,Europe
C08779,Consumer,Asia
C08780,Corporate,US
C08781,Consumer,US
C08782,Corporate,US
C08783,Home Office,US
C08784,Consumer,Asia
C08785,Home Office,Asia
C08786,Home Office,Europe
C08787,Corporate,Asia
C08788,Home Office,Europe
C08789,Home Office,Europe
C08790,Home Office,Asia
C08791,Corporate,Europe
C08792,Home Office,Asia
C08793,Consumer,Europe
C08794,Corporate,Asia
C08795,Corporate,Asia
C08796,Corporate,Europe
C08797,Corporate,US
C08798,Corporate,US
C08799,Consumer,US
C08800,Home Office,Europe
C08801,Corporate,Europe
C08802,Home Office,Asia
C08803,Consumer,Europe
C08804,Home Office,Europe
C08805,Corporate,US
C08806,Home Office,Europe
C08807,Corporate,Europe
C08808,Corporate,Europe
C08809,Corporate,Europe
C08810,Corporate,Europe
C08811,Consumer,Asia
C08812,Corporate,Asia
C08813,Home Office,US
C08814,Corporate,US
C08815,Consumer,US
C08816,Corporate,Europe
C08817,Consumer,Europe
C08818,Consumer,US
C08819,Home Office,Europe
C08820,Home Office,Asia
C08821,Corporate,Asia
C08822,Consumer,Asia
C08823,Home Office,Asia
C08824,Consumer,US
C08825,Consumer,Europe
C08826,Home Office,Asia
C08827,Consumer,US
C08828,Corporate,Asia
C08829,Consumer,Europe
C08830,Home Office,Asia
C08831,Corporate,Asia
C08832,Consumer,US
C08833,Home Office,Europe
C08834,Corporate,Asia
C08835,Consumer,Europe
C08836,Consumer,Asia
C08837,Consumer,Asia
C08838,Consumer,Europe
C08839,Home Office,US
C08840,Home Office,Europe
C08841,Corporate,US
C08842,Corporate,US
C08843,Home Office,US
C08844,Home Office,US
C08845,Corporate,US
C08846,Consumer,Europe
C08847,Consumer,Asia
C08848,Home Office,US
C08849,Corporate,Asia
C08850,Consumer,Asia
C08851,Home Office,US
C08852,Corporate,Europe
C08853,Home Office,Asia
C08854,Corporate,Europe
C08855,Home Office,US
C08856,Home Office,Asia
C08857,Corporate,US
C08858,Consumer,Europe
C08859,Corporate,US
C08860,Consumer,US
C08861,Home Office,US
C08862,Consumer,Europe
C08863,Consumer,US
C08864,Corporate,US
C08865,Corporate,US
C08866,Corporate,Europe
C08867,Consumer,Asia
C08868,Consumer,Europe
C08869,Home Office,US
C08870,Home Office,Europe
C08871,Consumer,Europe
C08872,Consumer,US
C08873,Home Office,US
C08874,Home Office,Asia
C08875,Consumer,Asia
C08876,Home Office,Europe
C08877,Consumer,US
C08878,Home Office,US
C08879,Consumer,Europe
C08880,Home Office,Asia
C08881,Consumer,Europe
C08882,Consumer,Europe
C08883,Corporate,Europe
C08884,Home Office,Asia
C08885,Corporate,US
C08886,Corporate,US
C08887,Consumer,US
C08888,Corporate,Asia
C08889,Home Office,US
C08890,Corporate,Asia
C08891,Consumer,Asia
C08892,Corporate,US
C08893,Home Office,Europe
C08894,Consumer,Europe
C08895,Corporate,Asia
C08896,Home Office,US
C08897,Corporate,Europe
C08898,Consumer,US
C08899,Corporate,Europe
C08900,Corporate,Europe
C08901,Consumer,Asia
C08902,Home Office,Europe
C08903,Consumer,Europe
C08904,Consumer,Europe
C08905,Home Office,US
C08906,Corporate,US
C08907,Corporate,Europe
C08908,Corporate,Europe
C08909,Corporate,Europe
C08910,Corporate,US
C08911,Corporate,US
C08912,Corporate,Asia
C08913,Corporate,Asia
C08914,Consumer,US
C08915,Consumer,US
C08916,Home Office,Europe
C08917,Corporate,Europe
C08918,Consumer,US
C08919,Consumer,Europe
C08920,Corporate,Asia
C08921,Home Office,US
C08922,Corporate,Europe
C08923,Corporate,Europe
C08924,Home Office,US
C08925,Corporate,US
C08926,Corporate,US
C08927,Consumer,US
C08928,Corporate,Asia
C08929,Consumer,Europe
C08930,Corporate,Europe
C08931,Corporate,Europe
C08932,Home Office,US
C08933,Home Office,Asia
C08934,Home Office,Asia
C08935,Corporate,US
C08936,Corporate,Asia
C08937,Home Office,Europe
C08938,Home Office,Europe
C08939,Consumer,Asia
C08940,Corporate,US
C08941,Consumer,Asia
C08942,Corporate,Asia
C08943,Consumer,Europe
C08944,Consumer,Asia
C08945,Consumer,Europe
C08946,Corporate,Asia
C08947,Consumer,US
C08948,Home Office,US
C08949,Home Office,Asia
C08950,Home Office,Asia
C08951,Consumer,Europe
C08952,Home Office,Europe
C08953,Consumer,Asia
C08954,Home Office,Asia
C08955,Home Office,Europe
C08956,Corporate,Asia
C08957,Consumer,US
C08958,Home Office,Asia
C08959,Corporate,US
C08960,Home Office,Europe
C08961,Corporate,Europe
C08962,Corporate,Asia
C08963,Home Office,US
C08964,Corporate,US
C08965,Home Office,US
C08966,Corporate,Asia
C08967,Corporate,US
C08968,Home Office,Europe
C08969,Consumer,Europe
C08970,Corporate,US
C08971,Consumer,Europe
C08972,Consumer,Europe
C08973,Corporate,Asia
C08974,Consumer,Asia
C08975,Consumer,Asia
C08976,Corporate,Asia
C08977,Corporate,US
C08978,Home Office,US
C08979,Consumer,US
C08980,Corporate,Europe
C08981,Home Office,Europe
C08982,Home Office,US
C08983,Consumer,Asia
C08984,Corporate,US
C08985,Corporate,US
C08986,Consumer,Europe
C08987,Corporate,US
C08988,Consumer,Asia
C08989,Consumer,Europe
C08990,Corporate,Europe
C08991,Home Office,Asia
C08992,Home Office,Europe
C08993,Corporate,Asia
C08994,Corporate,Europe
C08995,Corporate,US
C08996,Consumer,Europe
C08997,Corporate,US
C08998,Corporate,Europe
C08999,Consumer,Asia
C09000,Home Office,US
C09001,Home Office,Asia
C09002,Consumer,Asia
